PSA_ID,Domain,English,Kiswahili,Target Languages,Source,Date,Metadata
psa_2026_000490,Security,"Factsheet: The Kenya Cash Consortium Alert-Based Cash Assistance to Disaster Affected Communities in Mandera County - Baseline and Endline (February 2026). Kenya Factsheet: The Kenya Cash Consortium Alert-Based Cash Assistance to Disaster Affected Communities in Mandera County - Baseline and Endline (February 2026) Format Assessment Sources ACTED ASAL Humanitarian Network IMPACT Initiatives 2 more Posted 17 Apr 2026 Originally published 16 Apr 2026 Origin View original Attachments Download Report (PDF | 539.34 KB) KEY MESSAGES • Household income and expenditure rose between baseline and endline, with the largest share spent on food and debt repayment for food. Despite these gains, spending remained well below Mandera's Minimum Expenditure Basket (MEB) - the average minimum cost of the culturally adjusted basic items, comprising essential commodities and services, required to support a six-person household for one month - highlighting continued financial vulnerability and reliance on external support. • Cash assistance improved food security and reduced reliance on negative coping strategies. The proportion of households with an acceptable Food Consumption Score (FCS) increased from 9% at baseline to 44% at endline, while poor FCS declined from 16% to 7%. Employment of high coping strategies dropped from 38% to 9%, and severe livelihood coping also decreased, suggesting that the cash assistance contributed to improved food access and reduced reliance on coping strategies. • The proportion of hoseholds relying on livestock as their main source of income declined, reflecting the impact of drought and livestock losses on pastoral livelihoods. Nearly all households (99%) reported being affected by drought, with significant water and hygiene needs reported. Report details Primary country Kenya Sources Agency for Technical Cooperation and Development ASAL Humanitarian Network IMPACT Initiatives PACIDA Rural Agency for",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://reliefweb.int/report/kenya/factsheet-kenya-cash-consortium-alert-based-cash-assistance-disaster-affected-communities-mandera-county-baseline-and-endline-february-2026,2026-04-17T04:07:27+00:00,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000901"", ""organization"": ""ReliefWeb Kenya Reports"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 280, ""sentence_count"": 9, ""content_hash"": ""cdf1e934e74ee7ff3bd11a25c14061f5c0bb1aaddc311c5ca38d5482f5c772a7"", ""original_psa_id"": ""psa_2026_000957"", ""recovered_from"": ""qpsa_2026_000511"", ""recovery"": ""psa_core_extract"", ""strict_psa_pass"": true, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""framework_reason"": ""public_action_advisory_or_alert"", ""legacy_classifier_score"": 0.58, ""legacy_gate_reason"": null, ""framework_keep"": true, ""synthetic"": false}"
psa_2026_000491,Security,"Drought Emergency Response in Mandera, North Kenya – Kenya Cash Consortium. Kenya Drought Emergency Response in Mandera, North Kenya – Kenya Cash Consortium Format News and Press Release Source ACTED Posted 14 Apr 2026 Originally published 13 Apr 2026 Origin View original Mandera County in northern Kenya has been severely affected by prolonged drought, leaving thousands of households struggling to meet their basic needs. In response to this crisis, Acted together with the KCC launched a Multi-Purpose Cash Assistance program to empower vulnerable families with the flexibility to prioritise their most urgent needs—whether food, water, or essential household items. By providing direct financial support, Acted aims to restore dignity, strengthen resilience, and help communities cope with the devastating impacts of climate-induced shocks. In December 2025, Kenya Arid and Semi Arid Lands (ASALs) experienced a worsening of the drought situation due to the poor performance of the October-November-December short rains season. According to the latest Kenya Authority (NDMA) report, 13 counties are classified in the ‘Normal’ drought phase, 9 counties in the “Alert” phase and Mandera county in ‘Alarm’ phase. This led to a major deterioration of livelihood for the communities, with areas experiencing water stress, livestock loss as well as food security risks . The current food insecure population across the ASAL counties is estimated at 1.8 million people and is projected to rise to approximately 2.14 million by January 2026 due to the anticipated below-average performance of the rains. To support the affected communities in the ASALs**, the KCC activated its crisis management mechanism (Crisis Modifier) as part of an ECHO-funded intervention** to urgently support drought-affected households in Mandera county through cash-based interventions. The KCC is relying on its",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://reliefweb.int/report/kenya/drought-emergency-response-mandera-north-kenya-kenya-cash-consortium,2026-04-14T04:28:25+00:00,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000905"", ""organization"": ""ReliefWeb Kenya Reports"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 280, ""sentence_count"": 18, ""content_hash"": ""989c4377f936643269f1ffb90f26594556cdc4449e70ff8206ee98e22f624bc8"", ""original_psa_id"": ""psa_2026_000958"", ""recovered_from"": ""qpsa_2026_000514"", ""recovery"": ""psa_core_extract"", ""strict_psa_pass"": true, ""framework_label"": ""psa"", ""framework_confidence"": 0.63, ""framework_reason"": ""public_action_advisory_or_alert"", ""legacy_classifier_score"": 0.77, ""legacy_gate_reason"": null, ""framework_keep"": true, ""synthetic"": false}"
psa_2026_000492,Security,"Kenya - Severe weather and floods, update (Meteo Kenya, media) (ECHO Daily Flash of 25 March 2026). Kenya Kenya - Severe weather and floods, update (Meteo Kenya, media) (ECHO Daily Flash of 25 March 2026) Format News and Press Release Source ECHO Posted 25 Mar 2026 Originally published 25 Mar 2026 Origin View original Intense rainfall and subsequent flooding continue to devastate 21 counties in Kenya, worsening the humanitarian crisis. Additional flooding struck western Kenya on 23 March when the Nyando River overflowed, submerging sections of the Ahero Bridge on the Kericho–Awasi–Kisumu road and halting transport in the area. As of 24 March, media reports indicate that the death toll has risen to 88 people, with two families rescued in the Nyando area (Kisumu County, western Kenya). Over 34 000 individuals have been displaced, while 265 households in Nyando have been affected. Forecasts warn of further moderate rainfall expected over the next two days, particularly in the northern, western, and southeastern parts of the country. Report details Primary country Kenya Source European Commission's Directorate-General for European Civil Protection and Humanitarian Aid Operations Disaster Kenya: Floods - Mar 2026 Format News and Press Release Disaster type Flood Language English Post this on LinkedIn Kenya Kenya | Recent floods and landslides - DG ECHO Daily Map | 07/05/2026 Format Map Source ECHO Posted 7 May 2026 Originally published 7 May 2026 Kenya Kenya - Floods and landslides, update (media, Kenya Meteorological Department) (ECHO Daily Flash of 4 May 2026) Format News and Press Release Source ECHO Posted 4 May 2026 Originally published 4 May 2026 Kenya Kenya | Floods and landslides - DG ECHO Daily Map | 30/04/2026 Format Map Source ECHO",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://reliefweb.int/report/kenya/kenya-severe-weather-and-floods-update-meteo-kenya-media-echo-daily-flash-25-march-2026,2026-03-25T10:29:13+00:00,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000916"", ""organization"": ""ReliefWeb Kenya Reports"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 280, ""sentence_count"": 7, ""content_hash"": ""a5a464d7dbe3fc41a3e0adb255320bdb83d7611823e746637e61d8ae2ab699ae"", ""original_psa_id"": ""psa_2026_000961"", ""recovered_from"": ""qpsa_2026_000520"", ""recovery"": ""psa_core_extract"", ""strict_psa_pass"": true, ""framework_label"": ""psa"", ""framework_confidence"": 0.63, ""framework_reason"": ""public_action_advisory_or_alert"", ""legacy_classifier_score"": 0.68, ""legacy_gate_reason"": null, ""framework_keep"": true, ""synthetic"": false}"
psa_2026_000493,Security,"Kenya - Floods, update (Ministry of Interior and National Administration, Kenya Met, media) (ECHO Daily Flash of 23 March 2026). Kenya Kenya - Floods, update (Ministry of Interior and National Administration, Kenya Met, media) (ECHO Daily Flash of 23 March 2026) Format News and Press Release Source ECHO Posted 23 Mar 2026 Originally published 23 Mar 2026 Origin View original Heavy downpours and consequent floods continue to batter 21 counties in Kenya, leading to an escalating humanitarian impact. According to media reports and the Ministry of Interior and National Administration of Kenya, the death toll has reached 81 people, including 37 in the Nairobi area. Almost 70 000 people have been displaced, and more than 66 000 are affected overall. On 20 March, residents living downstream of the Nairobi Dam were ordered to evacuate after authorities warned that rising water levels threatened to breach the dam embankment, creating an imminent risk of flooding. For the next three days, moderate to locally heavy rainfall is expected across several parts of the country. Report details Primary country Kenya Source European Commission's Directorate-General for European Civil Protection and Humanitarian Aid Operations Format News and Press Release Disaster types Flood Severe Local Storm Language English Post this on LinkedIn Kenya Kenya | Recent floods and landslides - DG ECHO Daily Map | 07/05/2026 Format Map Source ECHO Posted 7 May 2026 Originally published 7 May 2026 Kenya Kenya - Floods and landslides, update (media, Kenya Meteorological Department) (ECHO Daily Flash of 4 May 2026) Format News and Press Release Source ECHO Posted 4 May 2026 Originally published 4 May 2026 Kenya Kenya | Floods and landslides - DG ECHO Daily Map | 30/04/2026 Format",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://reliefweb.int/report/kenya/kenya-floods-update-ministry-interior-and-national-administration-kenya-met-media-echo-daily-flash-23-march-2026,2026-03-23T12:29:16+00:00,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000919"", ""organization"": ""ReliefWeb Kenya Reports"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 280, ""sentence_count"": 7, ""content_hash"": ""4adc569330018cb7a38a3cdb9b4d940792175f06f7d157c3a6c5c86d6c7db694"", ""original_psa_id"": ""psa_2026_000962"", ""recovered_from"": ""qpsa_2026_000522"", ""recovery"": ""psa_core_extract"", ""strict_psa_pass"": true, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""framework_reason"": ""public_action_advisory_or_alert"", ""legacy_classifier_score"": 0.68, ""legacy_gate_reason"": null, ""framework_keep"": true, ""synthetic"": false}"
psa_2026_000494,Security,"WHO and Novo Nordisk Foundation partner to advance health workforce education in Kenya. Kenya WHO and Novo Nordisk Foundation partner to advance health workforce education in Kenya Format News and Press Release Source WHO Posted 25 Feb 2026 Originally published 20 Feb 2026 Origin View original **Nairobi—**Kenya has made notable progress in health workforce production, including a doubling of nurses, doctors, and other health professionals over the past decade. However, findings from the Health Labour Market Analysis also identify persisting and emerging gaps in the availability of health workers. The analysis projects that to meet the population's health needs, more than 114,000 additional health professionals across 31 different roles will need to be trained, employed, and retained within the health system by 2031. To address this challenge, WHO Kenya has entered a new partnership with the Novo Nordisk Foundation through the Partnership for Education of Health Professionals flagship programme. The collaboration aims to strengthen the capacity, quality, and relevance of Kenya's health workforce in response to evolving population health needs and the country's Universal Health Coverage agenda. Over the past five years, WHO has supported the Ministry of Health in Kenya to strengthen health workforce planning through the systematic translation of evidence into policy decisions, strategic reforms, and targeted investments. Last year, WHO AFRO launched the first-ever prototype competency-based curricula for 10 key health cadres including critical care nursing, general surgery and community health workers. The Acting Chief Executive Officer of the Nursing Council of Kenya, Dr Anne Mukuna, welcomed the partnership and underscored that it will strengthen regulatory oversight by ensuring the core curriculum is competency based, thereby equipping future nurses with the competencies required for safe and effective",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://reliefweb.int/report/kenya/who-and-novo-nordisk-foundation-partner-advance-health-workforce-education-kenya,2026-02-25T12:04:55+00:00,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000937"", ""organization"": ""ReliefWeb Kenya Reports"", ""urgency"": ""low"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 280, ""sentence_count"": 22, ""content_hash"": ""608bdd0fffea821f700e06d8728ad1af2926dd2ff2857939536c6cf5c38811da"", ""original_psa_id"": ""psa_2026_000966"", ""recovered_from"": ""qpsa_2026_000532"", ""recovery"": ""psa_core_extract"", ""strict_psa_pass"": true, ""framework_label"": ""psa"", ""framework_confidence"": 0.63, ""framework_reason"": ""public_action_advisory_or_alert"", ""legacy_classifier_score"": 0.69, ""legacy_gate_reason"": null, ""framework_keep"": true, ""synthetic"": false}"
psa_2026_000495,Security,"Urgent: 3.3 Million Kenyans face acute hunger as multi-year drought devastates ASAL counties: Urgent multisectoral action needed to save lives. Kenya Urgent: 3.3 Million Kenyans face acute hunger as multi-year drought devastates ASAL counties: Urgent multisectoral action needed to save lives Format News and Press Release Source Action Against Hunger Posted 19 Feb 2026 Originally published 19 Feb 2026 Attachments Download Report (PDF | 193.85 KB) NAIROBI, KENYA – A coalition of humanitarian organizations working in Kenya’s Arid and Semi-Arid Lands (ASALs) is urgently appealing for KES 24 billion to respond to the rapidly escalating drought crisis in the ASAL counties . The coalition, led by Action Against Hunger and comprising local partners working across the ASAL Counties, including Catholic Diocese of Lodwar (DoL), Merti Integrated Development Programme (MIDP), Nomadic Assistance for Peace and Development (NAPAD), Pastoralist Community Initiative and Development Assistance (PACIDA), Rural Agency for Community Development and Assistance (RACIDA) and Worthy Vision, warns that 3.3 million people in ASAL counties are facing acute food insecurity, with the crisis projected to escalate to 3.6 million by June 2026 if no urgent lifesaving actions are undertaken. ""Without an immediate scale-up of resources, the crisis will deepen, placing thousands of lives at risk of preventable death.” Notes Dancliff Mbura, Advocacy, Communication, and Partnership Coordinator at Action Against Hunger Kenya. A Crisis of Unprecedented Scale The current drought is among the driest recorded since 1981, with the October–December 2025 short rains delivering only 30–60% of the long-term average. This crisis comes at a time when the region was still recovering from the 2021–2022 drought, during which five consecutive rainy seasons failed. Today, four counties—Mandera, Wajir, Kwale, and Kilifi—have been classified in Alarm",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://reliefweb.int/report/kenya/urgent-33-million-kenyans-face-acute-hunger-multi-year-drought-devastates-asal-counties-urgent-multisectoral-action-needed-save-lives,2026-02-19T11:14:37+00:00,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000943"", ""organization"": ""ReliefWeb Kenya Reports"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 280, ""sentence_count"": 18, ""content_hash"": ""31a682aaa362e6a678e61cb943b775396fb09ca8d2b45dbd1ee7b95895b5c8ca"", ""original_psa_id"": ""psa_2026_000968"", ""recovered_from"": ""qpsa_2026_000537"", ""recovery"": ""psa_core_extract"", ""strict_psa_pass"": true, ""framework_label"": ""psa"", ""framework_confidence"": 0.63, ""framework_reason"": ""public_action_advisory_or_alert"", ""legacy_classifier_score"": 0.53, ""legacy_gate_reason"": null, ""framework_keep"": true, ""synthetic"": false}"
psa_2026_000496,Security,"Drought leaves over two million vulnerable to health and nutrition crises in Kenya. Kenya Drought leaves over two million vulnerable to health and nutrition crises in Kenya Format News and Press Release Source WHO Posted 22 Jan 2026 Originally published 22 Jan 2026 Origin View original **Nairobi—**Over two million people across Kenya are facing worsening food insecurity following one of the driest October to December 2025 rainy seasons on record. The prolonged drought has led to rising rates of malnutrition, increased risk of disease outbreaks, and disrupted access to essential health services. The 2025 short rains, which normally bring seasonal rainfall between October and December, delivered only 30 to 60 percent of the long-term average in most areas, producing the driest season recorded since 1981 in parts of eastern Kenya. The drought’s severe impacts are also being felt in neighboring countries such as Somalia, Tanzania, and Uganda, where millions more are at risk due to similar weather patterns and water shortages. According to Kenya's National Drought Management Authority, 10 counties are experiencing drought conditions. Nine counties, Wajir, Garissa, Kilifi, Marsabit, Kitui, Kwale, Kajiado, Isiolo, and Tana River, are in the “alert” phase, while Mandera is in the critical “alarm” phase. 13 other counties in the ASAL region which are currently categorised as “normal” are increasingly showing signs of drought stress, particularly in water and livestock indicators. The Kenyan government has warned that 2.5 million citizens are at risk of severe hunger and water scarcity if the drought persists. The current emergency, while severe, was part of a known seasonal risk. The months between Kenya's short and long rains present elevated drought risk in Arid and Semi-Arid Lands (ASAL) regions. WHO",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://reliefweb.int/report/kenya/drought-leaves-over-two-million-vulnerable-health-and-nutrition-crises-kenya,2026-01-22T11:55:33+00:00,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000951"", ""organization"": ""ReliefWeb Kenya Reports"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 280, ""sentence_count"": 27, ""content_hash"": ""950c4d71b2f2c0808530aed5efb2549d3cb9a3834bd62be19b68b16deef3ed40"", ""original_psa_id"": ""psa_2026_000969"", ""recovered_from"": ""qpsa_2026_000542"", ""recovery"": ""psa_core_extract"", ""strict_psa_pass"": true, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""framework_reason"": ""public_action_advisory_or_alert"", ""legacy_classifier_score"": 1.0, ""legacy_gate_reason"": null, ""framework_keep"": true, ""synthetic"": false}"
psa_2026_000497,Health,"In Kenya, UNHCR’s Salih urges greater solidarity and solutions for refugees [EN/AR]. Kenya + 4 more In Kenya, UNHCR’s Salih urges greater solidarity and solutions for refugees [EN/AR] Format News and Press Release Source UNHCR Posted 13 Jan 2026 Originally published 12 Jan 2026 Origin View original Attachments Download Report (PDF | 419.58 KB | Arabic version) NAIROBI – On his first official visit as United Nations High Commissioner for Refugees, Barham Salih today called for stronger global support to develop the solutions refugees need to rebuild their lives. Speaking in Nairobi after visiting Kakuma municipality in northern Kenya, Salih acknowledged Kenya’s decades-long generosity in hosting refugees and the farsighted policies that allow refugees to work and access health care, education and financial services. “Despite scarce resources, Kenya continues to show remarkable solidarity for people in need through smart policies that foster self-reliance and economic growth,” said Salih. “Kakuma is a place of transformation and innovation, sending a powerful message to the world: rather than trapping refugees in aid dependency, we must urgently prioritize solutions that allow people to live in dignity and contribute to society.” The Shirika Plan, led by the Government of Kenya, is a bold framework to move from humanitarian assistance towards refugee self-reliance and peaceful co-existence with host communities. Under the Plan, refugees can access legal identity papers, work permits, mobile money and banking services, public education and universal health care. Over 800,000 refugees and asylum-seekers live in Kenya. Some 300,000 refugees, mostly from South Sudan, Burundi and the Democratic Republic of the Congo, have found safety in Kakuma, where the consequences of a lack of humanitarian funding are stark. Last year, less than a quarter",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://reliefweb.int/report/kenya/kenya-unhcrs-salih-urges-greater-solidarity-and-solutions-refugees-enar,2026-01-13T01:34:13+00:00,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000955"", ""organization"": ""ReliefWeb Kenya Reports"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 280, ""sentence_count"": 18, ""content_hash"": ""8b64cbd4e7868f2abf1620a1768669f2d0d2a04e73a042b8aea085ee26c92e50"", ""original_psa_id"": ""psa_2026_000970"", ""recovered_from"": ""qpsa_2026_000543"", ""recovery"": ""psa_core_extract"", ""strict_psa_pass"": true, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""framework_reason"": ""public_action_advisory_or_alert"", ""legacy_classifier_score"": 0.58, ""legacy_gate_reason"": null, ""framework_keep"": true, ""synthetic"": false}"
psa_2026_000498,Security,"The Kenya Cash Consortium Alert-Based Cash Assistance to Disaster-Affected Communities in Garissa and Marsabit Counties: Baseline (August 2025). Kenya The Kenya Cash Consortium Alert-Based Cash Assistance to Disaster-Affected Communities in Garissa and Marsabit Counties: Baseline (August 2025) Format Assessment Sources ACTED ASAL Humanitarian Network Concern 3 more Posted 8 Jan 2026 Originally published 7 Jan 2026 Origin View original Attachments Download Report (PDF | 902.44 KB) KEY MESSAGES • Overall, households (HHs) were found to have a poor economic well-being, with many unable to meet basic needs or access essential services. At baseline, the average HH income of 6,002 Kenyan shillings (KES) was slightly lower than the average HH expenditure (KES 6,565). • The majority of HHs lacked access to food, and dietary diversity, hence faced food consumption gaps. In Garissa 10% of HHs were found to be facing ""severe"" hunger while 67% of HHs in Marsabit faced ""moderate"" to ""severe"" hunger. • More than a third of the HHs (40%) reported not being aware of options to contact the agency for assistance, at baseline. Report details Primary country Kenya Sources Agency for Technical Cooperation and Development ASAL Humanitarian Network Concern Worldwide IMPACT Initiatives Oxfam Rural Agency for Community Development and Assistance Disasters Kenya: Drought - 2014-2026 Kenya: Floods - Apr 2024 Format Assessment Themes Agriculture Coordination Food and Nutrition Disaster types Drought Flash Flood Flood Language English Post this on LinkedIn Kenya Kenya: Growing Economic Resilience for Women in West Pokot and Turkana Counties Format News and Press Release Source ACTED Posted 21 Jul 2026 Originally published 21 Jul 2026 Kenya Locally Led, Adaptive Cash Assistance for Disaster-Affected Communities Across Kenya Format News and Press Release Source ACTED Posted",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://reliefweb.int/report/kenya/kenya-cash-consortium-alert-based-cash-assistance-disaster-affected-communities-garissa-and-marsabit-counties-baseline-august-2025,2026-01-08T03:35:42+00:00,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000957"", ""organization"": ""ReliefWeb Kenya Reports"", ""urgency"": ""high"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 280, ""sentence_count"": 7, ""content_hash"": ""d59f1cb561db9943f3f355405e43649d70e5ba8bdf5470354eda977b746008a6"", ""original_psa_id"": ""psa_2026_000971"", ""recovered_from"": ""qpsa_2026_000545"", ""recovery"": ""psa_core_extract"", ""strict_psa_pass"": true, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""framework_reason"": ""public_action_advisory_or_alert"", ""legacy_classifier_score"": 0.77, ""legacy_gate_reason"": null, ""framework_keep"": true, ""synthetic"": false}"
psa_2026_000499,Security,"Kenya | Joint Market Monitoring Initiative (JMMI) Market Overview, Q3 2025 (July - September 2025). Kenya Kenya | Joint Market Monitoring Initiative (JMMI) Market Overview, Q3 2025 (July - September 2025) Format Assessment Source REACH Posted 25 Dec 2025 Originally published 25 Dec 2025 Origin View original Attachments Download Report (PDF | 2.01 MB) INTRODUCTION The Kenya Joint Market Monitoring Initiative (JMMI) was established under the guidance of the Kenya Cash Working Group (KCWG). This initiative enables informed decision-making for cash-based interventions and facilitates a deeper understanding of market dynamics across Kenya's arid and semi-arid land (ASAL) counties. Since June 2022, the JMMI has been conducted quarterly, using standardised methods in collaboration with both local and international non-governmental organizations (NGOs). According to the October 2025 drought classification by the National Drought Management Authority (NDMA), 16 ASAL counties were classified under the ‘Normal’ drought phase, while the remaining seven deteriorated to the ‘Alert’ drought phase including Mandera, Wajir, and Tana River counties following the delayed onset of the October–November–December (OND) 2025 rainy season.4 Data collection for Q3 2025 was conducted between 16th September and 8th October 2025. This factsheet presents an overview of median prices and availability of essential food and non-food items (NFIs) in the assessed counties, along with an update on the cost of the Minimum Expenditure Basket (MEB)1 in these areas. Additionally, it offers insights into supply chains and vendors’ market perceptions. Report details Primary country Kenya Source REACH Initiative Disaster Kenya: Drought - 2014-2026 Format Assessment Themes Agriculture Education Food and Nutrition Shelter and Non-Food Items Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn Kenya Kenya | Joint Market Monitoring Initiative (JMMI) Dadaab",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://reliefweb.int/report/kenya/kenya-joint-market-monitoring-initiative-jmmi-market-overview-q3-2025-july-september-2025,2025-12-25T05:59:47+00:00,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000961"", ""organization"": ""ReliefWeb Kenya Reports"", ""urgency"": ""high"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 280, ""sentence_count"": 10, ""content_hash"": ""d466276b63af40c65ce730117d207581f89140bf10eef30f682d59ec8fd4824a"", ""original_psa_id"": ""psa_2026_000972"", ""recovered_from"": ""qpsa_2026_000548"", ""recovery"": ""psa_core_extract"", ""strict_psa_pass"": true, ""framework_label"": ""psa"", ""framework_confidence"": 0.63, ""framework_reason"": ""public_action_advisory_or_alert"", ""legacy_classifier_score"": 0.92, ""legacy_gate_reason"": null, ""framework_keep"": true, ""synthetic"": false}"
psa_2026_000500,Security,"Wajir County Drought Rapid Assessment Report, December 2025. Kenya Wajir County Drought Rapid Assessment Report, December 2025 Format Assessment Source Govt. Kenya Posted 24 Dec 2025 Originally published 24 Dec 2025 Attachments Download Report (PDF | 2.19 MB) Key messages  Wajir County is experiencing worsening drought conditions following the poor performance of the October–November–December (OND) 2025 short rains.  The drought situation is currently classified at the Alert Stage on a worsening trend.  Approximately 80-90 percent of the population are dependent on Pastoral and AgroPastoral livelihoods, making households highly vulnerable to climatic shocks. Livestock remains the main source of food and income, contributing nearly 80 percent of household income in Pastoral and Agro-Pastoral livelihood zones.  Pasture and browse conditions are poor to very poor, with significant livestock migration reported within and outside the county. Livestock body condition scores are largely fair to poor across all the species. Milk production is below the long-term averages, thus negatively affecting household dietary diversity and child nutrition. Livestock market activity is low, with depressed prices due to poor body condition and limited demand.  Water availability remains critical. Seasonal water pans recorded only 10–20 percent recharge and are projected to dry up by mid-December 2025. Approximately 70 percent of boreholes are operational, but are overstretched; operating for extended hours with frequent breakdowns.  Settlements dependent on water trucking increased from 130 in October 2025 to 177 in December 2025. Trekking distances, waiting times, and water costs are above normal, while per capita water consumption is below minimum standards, thus increasing public health risks.  The nutrition situation is deteriorating. NDMA sentinel surveillance data (November 2025) indicates that 12.6 percent of children",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://reliefweb.int/report/kenya/wajir-county-drought-rapid-assessment-report-december-2025,2025-12-24T00:00:00+00:00,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_000962"", ""organization"": ""ReliefWeb Kenya Reports"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 280, ""sentence_count"": 26, ""content_hash"": ""d063b9215431d94c73280dd018ab67bfadc822451da8732f66971ea3c17cd788"", ""original_psa_id"": ""psa_2026_000973"", ""recovered_from"": ""qpsa_2026_000549"", ""recovery"": ""psa_core_extract"", ""strict_psa_pass"": true, ""framework_label"": ""psa"", ""framework_confidence"": 0.63, ""framework_reason"": ""public_action_advisory_or_alert"", ""legacy_classifier_score"": 0.77, ""legacy_gate_reason"": null, ""framework_keep"": true, ""synthetic"": false}"
